id,actor_slug,system,source_kind,source_url,dimension,signal_type,inserted_at,observed_at,confidence,defense_engagement,defense_ambivalence
0d15277a-8aa3-47e3-9e69-6a08d4b745e8,metas,hermes,website,https://www.esdi.ch/quantum-2/,consortium_membership,community_ecosystem,2026-07-16 05:10:23.045781+00:00,2026-01-01 00:00:00+00:00,0.7,False,False
24e8a453-ba1a-4845-ba8a-0a756c29f779,metas,hermes,website,https://www.metas.ch/metas/en/home/dok/publikationen/diereferenz.html,publication,legitimacy,2026-07-16 05:10:23.045781+00:00,2026-04-29 00:00:00+00:00,0.75,False,False
c443963c-7af8-4dff-bba2-95dea26a0892,metas,hermes,website,https://www.euramet.org/research-innovation/search-research-projects/details/project/quantum-anomalous-hall-effect-materials-and-devices-for-metrology,consortium_membership,community_ecosystem,2026-07-16 05:10:23.045781+00:00,2025-09-01 00:00:00+00:00,0.65,False,False
acfc0da3-b848-45ed-abc9-4f359036e487,eth-zurich-quantum-center,hermes,website,https://www.phys.ethz.ch/news-and-events/d-phys-news/2026/06/securing-research-grants-to-break-new-ground.html,funding_event,legitimacy,2026-07-16 05:11:56.433981+00:00,2026-06-22 00:00:00+00:00,0.8,True,False
4f16fce0-aba5-4983-a0d0-499f0f370123,eth-zurich-quantum-center,hermes,website,https://swissquantumdays.ch/swiss-quantum-days-2026/,conference_organization,community_ecosystem,2026-07-16 05:11:56.433981+00:00,2026-01-28 00:00:00+00:00,0.7,False,False
8a219b6b-43c1-4ccf-afc3-f88377dda9b9,eth-zurich-quantum-center,hermes,arxiv,https://arxiv.org/html/2606.02440v1,publication,legitimacy,2026-07-16 05:11:56.433981+00:00,2026-06-01 00:00:00+00:00,0.65,True,False
89a33e8e-6b02-4c3e-8718-455c42ac8540,eth-zurich-quantum-center,hermes,website,https://www.nature.com/articles/s41586-026-10285-1,publication,legitimacy,2026-07-16 05:11:56.433981+00:00,2026-04-08 00:00:00+00:00,0.9,False,False
420a76a5-a8d8-4028-921b-bf8d312fd078,eth-zurich-quantum-center,hermes,news,https://newsroom.ibm.com/2026-03-31-IBM-and-ETH-Zurich-join-forces-to-shape-the-future-of-algorithms-for-the-AI-and-quantum-era,partnership_announcement,customer_cocreation,2026-07-16 05:11:56.433981+00:00,2026-03-31 00:00:00+00:00,0.9,True,False
c6c6f8d7-952b-4c71-a376-636b95fbc9e0,eth-zurich-quantum-center,hermes,website,https://ee.ethz.ch/news-and-events/d-itet-news-channel/2026/05/bright-minds-happy-faces-record-attendance-at-eth-quantum-hackathon-2026.html,community_event,community_ecosystem,2026-07-16 05:11:56.433981+00:00,2026-05-12 00:00:00+00:00,0.85,False,False
fa515f88-cc34-4da6-a858-bf8223fe4c52,eth-zurich-quantum-center,hermes,website,https://ethz.ch/en/news-and-events/eth-news/news/2026/04/a-new-trick-brings-stability-to-quantum-operations.html,publication,legitimacy,2026-07-16 05:11:56.433981+00:00,2026-04-08 00:00:00+00:00,0.85,False,False
7f058c46-9635-4a47-88b8-9335ee0e2bcc,eth-zurich-quantum-center,hermes,website,https://ethz.ch/en/news-and-events/eth-news/news/2026/06/twelve-top-research-projects-win-millions-in-european-funding.html,funding_event,legitimacy,2026-07-16 05:11:56.433981+00:00,2026-06-23 00:00:00+00:00,0.8,False,False
b3b6c066-09b3-4848-b9a9-9235a5b91c00,eth-zurich-quantum-center,hermes,website,https://qc.ethz.ch/news-events/conferences---symposia/quantum-center-retreat/qc-retreat2026.html,community_event,community_ecosystem,2026-07-16 05:11:56.433981+00:00,2026-06-30 00:00:00+00:00,0.75,True,False
972a43dc-f428-4e93-a922-565196d67625,eth-zurich-quantum-center,hermes,website,https://qc.ethz.ch/news-events/conferences---symposia/quantum-industry-day.html,industry_event,community_ecosystem,2026-07-16 05:11:56.433981+00:00,2026-10-13 00:00:00+00:00,0.75,False,False
1afe7943-3a27-4b99-b25b-823786fe314a,swiss-nanoscience-institute,hermes,website,https://nanoscience.unibas.ch/en/techtransfer/erfolgsgeschichten/,spinout_funding,future_trajectory,2026-07-16 05:14:55.950969+00:00,2025-11-10 00:00:00+00:00,0.8,False,False
f33686f6-3649-48f8-aa40-87df5b5131a7,swiss-nanoscience-institute,hermes,arxiv,https://quantum-journal.org/papers/q-2026-06-19-2143/,publication,legitimacy,2026-07-16 05:14:55.950969+00:00,2026-06-19 00:00:00+00:00,0.8,False,False
40cb73c1-3931-499a-8297-e0f77b492edf,swiss-nanoscience-institute,hermes,website,https://www.psi.ch/en/lnq/scientific-highlights,funding_event,future_trajectory,2026-07-16 05:14:55.950969+00:00,2025-09-08 00:00:00+00:00,0.75,False,False
1ae9562d-17c1-48fb-b535-7d100b694745,swiss-nanoscience-institute,hermes,news,https://www.youtube.com/watch?v=ZE5pYFDzt9s,strategic_positioning,community_ecosystem,2026-07-16 05:14:55.950969+00:00,2025-04-13 00:00:00+00:00,0.7,False,False
e0b4b9c3-523f-4cf1-8ca7-3bc214211429,swiss-nanoscience-institute,hermes,arxiv,https://arxiv.org/abs/2510.09251,publication,legitimacy,2026-07-16 05:14:55.950969+00:00,2025-10-10 00:00:00+00:00,0.75,False,False
8742b503-7ae3-4d90-bd73-474f446bde9d,swiss-nanoscience-institute,hermes,website,https://nanoscience.unibas.ch/en/outreach/veranstaltungen/,ecosystem_event,community_ecosystem,2026-07-16 05:14:55.950969+00:00,2026-04-30 00:00:00+00:00,0.8,False,False
55806aca-463c-445b-89ed-65def36b633d,swiss-nanoscience-institute,hermes,website,https://nanoscience.unibas.ch/en/news/details/acs-nano-impact-award-fuer-veroeffentlichung-ueber-steuerbare-quanteneffekte/,award_accreditation,legitimacy,2026-07-16 05:14:55.950969+00:00,2026-06-09 00:00:00+00:00,0.85,False,False
2fd40465-e95e-42c1-90c0-b8a5546bc8f9,swiss-nanoscience-institute,hermes,arxiv,https://arxiv.org/abs/2606.28762,publication,legitimacy,2026-07-16 05:14:55.950969+00:00,2026-06-27 00:00:00+00:00,0.9,True,False
1719d3bf-524b-4575-b37d-58941e33da76,swiss-nanoscience-institute,hermes,arxiv,https://arxiv.org/abs/2511.01027,publication,legitimacy,2026-07-16 05:14:55.950969+00:00,2025-11-02 00:00:00+00:00,0.85,False,False
dd7cde53-9f0e-4949-93eb-49456929b0b5,swiss-nanoscience-institute,hermes,arxiv,https://arxiv.org/abs/2602.21896,publication,legitimacy,2026-07-16 05:14:55.950969+00:00,2026-02-25 00:00:00+00:00,0.85,False,False
083920d7-dcce-4955-9dc4-f565af514299,swiss-nanoscience-institute,hermes,arxiv,https://arxiv.org/abs/2602.06744,publication,legitimacy,2026-07-16 05:14:55.950969+00:00,2026-02-06 00:00:00+00:00,0.85,False,False
f2a72054-4d69-4093-93e4-6b3432bb3765,epfl-qse,hermes,website,https://www.epfl.ch/research/domains/quantum-center/center-for-quantum-science-and-engineering/news/,leadership_appointment,legitimacy,2026-07-16 05:17:31.985827+00:00,2026-06-01 00:00:00+00:00,0.65,False,False
dc7a434c-7423-4c31-831d-f5e494d20ba8,epfl-qse,hermes,website,https://actu.epfl.ch/news/gregor-jotzu-named-cifar-global-scholar/,prestigious_award,legitimacy,2026-07-16 05:17:31.985827+00:00,2026-05-21 00:00:00+00:00,0.8,False,False
d7b10bed-ce5e-40a8-bd25-9319109090fc,epfl-qse,hermes,website,https://actu.epfl.ch/news/how-proximity-steals-energy-from-nanoresonators/,publication,legitimacy,2026-07-16 05:17:31.985827+00:00,2026-07-07 00:00:00+00:00,0.85,True,False
eb776721-f414-4585-a2d7-2de252c74599,epfl-qse,hermes,website,https://www.epfl.ch/research/domains/quantum-center/center-for-quantum-science-and-engineering/news/,platform_launch,community_ecosystem,2026-07-16 05:17:31.985827+00:00,2026-05-29 00:00:00+00:00,0.7,False,False
06be1dbf-b1e8-4b2c-890f-44a63cf8cbc4,epfl-qse,hermes,website,https://actu.epfl.ch/news/quantum-and-molecular-plumbing-2/,research_highlight,legitimacy,2026-07-16 05:17:31.985827+00:00,2026-06-22 00:00:00+00:00,0.75,False,False
901f81ca-4def-4c85-bc25-5f7f943dede7,epfl-qse,hermes,website,https://actu.epfl.ch/news/a-ultrafast-laser-on-a-chip/,publication,legitimacy,2026-07-16 05:17:31.985827+00:00,2026-06-04 00:00:00+00:00,0.85,False,False
141067ff-35dc-4d90-a702-519c8baa58c8,fhnw,hermes,website,https://www.fhnw.ch/de/technik-umwelt/aktuelles/news-storys/alle/quantentechnologie-bridge-quantum-projekte,funding_event,legitimacy,2026-07-16 05:27:30.004086+00:00,2026-04-21 00:00:00+00:00,0.85,False,False
d2bc92cc-2f6e-4878-ba04-94065a7774a7,fhnw,hermes,website,https://digitaltrust-competence.ch/education/introduction-to-quantum-technologies-and-the-swiss-ecosystem/,education_outreach,community_ecosystem,2026-07-16 05:27:30.004086+00:00,2026-05-22 00:00:00+00:00,0.75,False,False
e9b24b51-58e0-4fb4-b0d5-277f86c8fe09,quantumbasel,hermes,website,https://quantumbasel.com/blog/,thought_leadership,legitimacy,2026-07-16 05:33:18.593657+00:00,2026-03-18 00:00:00+00:00,0.6,False,False
306f3eb2-c38c-4201-b651-f6530cf1b870,quantumbasel,hermes,website,https://quantumbasel.com/press-news/,pilot_announcement,customer_cocreation,2026-07-16 05:33:18.593657+00:00,2026-03-16 00:00:00+00:00,0.7,False,False
5903943e-1e60-4718-a560-8d4d986c01d9,quantumbasel,hermes,website,https://quantumbasel.com/press-news/,consortium_membership,community_ecosystem,2026-07-16 05:33:18.593657+00:00,2026-01-07 00:00:00+00:00,0.65,False,False
6038f6fb-e56f-4552-abca-48e0745f2660,quantumbasel,hermes,website,https://quantumbasel.com/blog/,talent_development,future_trajectory,2026-07-16 05:33:18.593657+00:00,2026-05-15 00:00:00+00:00,0.75,False,False
8a877879-96e1-4cc8-8c37-72fd7efcf946,zurich-instruments,hermes,news,https://www.eenewseurope.com/en/white_papers/leveraging-open-platforms-for-scalable-quantum-computing-control-systems/,strategic_positioning,future_trajectory,2026-07-16 05:46:29.311839+00:00,2024-07-01 00:00:00+00:00,0.5,False,False
56aec2fe-c3de-484a-baab-40c4101c035e,zurich-instruments,hermes,news,http://www.azom.com/news.aspx?newsID=62621,product_launch,future_trajectory,2026-07-16 05:46:29.311839+00:00,2024-02-29 00:00:00+00:00,0.55,False,False
b36e89f7-f0a7-4a22-ae8f-eebf06cc83cd,zurich-instruments,hermes,website,https://www.zhinst.com/others/ko/company/projects-partners,consortium_membership,community_ecosystem,2026-07-16 05:46:29.311839+00:00,,0.65,True,False
f38ea003-0a13-460f-a968-52f25bf44455,zurich-instruments,hermes,news,http://www.azom.com/news.aspx?newsID=62663,partnership_announcement,community_ecosystem,2026-07-16 05:46:29.311839+00:00,2024-03-07 00:00:00+00:00,0.55,False,False
c88916c3-786f-4737-968d-70f892f5da10,zurich-instruments,hermes,website,https://www.zhinst.com/others/ko/company/projects-partners,consortium_membership,community_ecosystem,2026-07-16 05:46:29.311839+00:00,,0.6,True,False
947134c6-6786-444c-80e0-ca911ebb7d28,basel-precision-instruments,hermes,website,https://www.baspi.ch/,customer_testimonial,customer_cocreation,2026-07-16 05:51:22.794386+00:00,2025-07-16 00:00:00+00:00,0.85,False,False
2a3e49d5-7585-46da-bbad-5dbf559f1284,basel-precision-instruments,hermes,website,https://www.baspi.ch/,partnership_announcement,customer_cocreation,2026-07-16 05:51:22.794386+00:00,2025-07-16 00:00:00+00:00,0.85,False,False
11577e26-0f0d-4a13-bc19-7144628433cf,basel-precision-instruments,hermes,website,https://www.baspi.ch/,funding_event,legitimacy,2026-07-16 05:51:22.794386+00:00,2025-07-16 00:00:00+00:00,0.85,False,False
97d3c5c8-58fc-436b-be2c-785357d6d5af,basel-precision-instruments,hermes,website,https://www.baspi.ch/,conference_participation,community_ecosystem,2026-07-16 05:51:22.794386+00:00,2025-07-16 00:00:00+00:00,0.8,False,False
f2201909-210e-4af4-8bcd-efe1fd508ff0,basel-precision-instruments,hermes,website,https://www.baspi.ch/,conference_participation,community_ecosystem,2026-07-16 05:51:22.794386+00:00,2026-03-01 00:00:00+00:00,0.8,False,False
7e65412f-d037-45a7-be4c-089b6ffce674,basel-precision-instruments,hermes,website,https://www.baspi.ch/,leadership_recognition,legitimacy,2026-07-16 05:51:22.794386+00:00,2026-01-15 00:00:00+00:00,0.8,False,False
4b64e632-551a-4bab-9f74-944126eed021,basel-precision-instruments,hermes,website,https://www.baspi.ch/,ecosystem_event_participation,community_ecosystem,2026-07-16 05:51:22.794386+00:00,2025-11-01 00:00:00+00:00,0.8,False,False
720466ce-6dc5-4a44-a095-2fc0ce8b626a,basel-precision-instruments,hermes,website,https://www.baspi.ch/,conference_participation,community_ecosystem,2026-07-16 05:51:22.794386+00:00,2025-08-01 00:00:00+00:00,0.8,False,False
289b01e3-77ce-4c1d-89ca-311dac30e036,basel-precision-instruments,hermes,website,https://www.baspi.ch/,leadership_visibility,community_ecosystem,2026-07-16 05:51:22.794386+00:00,2025-09-01 00:00:00+00:00,0.8,False,False
03eb2181-0321-42b3-b1c2-ac6cb5961c03,basel-precision-instruments,hermes,website,https://www.baspi.ch/,publication_enablement,customer_cocreation,2026-07-16 05:51:22.794386+00:00,2025-07-16 00:00:00+00:00,0.9,False,False
fe60deef-befd-4f18-9176-53101afa5383,basel-precision-instruments,hermes,website,https://www.baspi.ch/publications,publication_enablement,customer_cocreation,2026-07-16 05:51:22.794386+00:00,2026-01-01 00:00:00+00:00,0.85,False,False
35d82da9-0f54-40ac-8f14-5d07da20e379,basel-precision-instruments,hermes,website,https://www.baspi.ch/publications,publication_enablement,customer_cocreation,2026-07-16 05:51:22.794386+00:00,2026-03-03 00:00:00+00:00,0.85,False,False
f6b5598c-ef25-4df1-a35a-afc0ea069812,basel-precision-instruments,hermes,website,https://www.baspi.ch/,stakeholder_engagement,community_ecosystem,2026-07-16 05:51:22.794386+00:00,2025-07-16 00:00:00+00:00,0.8,False,False
affa0cba-3cbf-4dec-b9e6-c214082467b5,basel-precision-instruments,hermes,website,https://www.baspi.ch/,product_launch,future_trajectory,2026-07-16 05:51:22.794386+00:00,2025-07-16 00:00:00+00:00,0.8,False,False
a8ef6410-e3e1-4ecf-b2b1-454c897e16bc,basel-precision-instruments,hermes,website,https://www.baspi.ch/,hiring_expansion,future_trajectory,2026-07-16 05:51:22.794386+00:00,2025-07-16 00:00:00+00:00,0.8,False,False
b7952f64-7312-4828-b519-9456e3a59ca8,basel-precision-instruments,hermes,website,https://www.baspi.ch/,product_integration,customer_cocreation,2026-07-16 05:51:22.794386+00:00,2025-07-16 00:00:00+00:00,0.85,False,False
1c92e100-520d-47e4-bf15-49d27b272f6b,basel-precision-instruments,hermes,website,https://www.baspi.ch/,ecosystem_event_participation,community_ecosystem,2026-07-16 05:51:22.794386+00:00,2026-06-01 00:00:00+00:00,0.8,False,False
83888232-7b8f-4226-8ad2-82a80839e622,swissphotonics,hermes,website,https://www.swissphotonics.net,strategic_positioning,community_ecosystem,2026-07-16 05:53:23.355113+00:00,2026-03-01 00:00:00+00:00,0.4,False,False
6b42d66d-3048-4c1c-883b-b58da381d91b,swissphotonics,hermes,website,https://www.swissphotonics.net,funding_event,legitimacy,2026-07-16 05:53:23.355113+00:00,2026-02-01 00:00:00+00:00,0.4,False,False
8f455fd0-0a49-4f42-8f5b-4abe1a6dc0e8,swissphotonics,hermes,website,https://www.swissphotonics.net,certification,legitimacy,2026-07-16 05:53:23.355113+00:00,2026-02-15 00:00:00+00:00,0.35,False,False
d4733471-1005-4518-8e0c-eb91ce8cb44b,swissphotonics,hermes,website,https://www.swissphotonics.net,ecosystem_event,community_ecosystem,2026-07-16 05:53:23.355113+00:00,2026-10-21 00:00:00+00:00,0.5,False,False
572bd26b-43e2-4474-84ee-d25e70103c7e,ionq,hermes,website,https://investors.ionq.com/news/news-details/2026/IonQ-Announces-First-Quarter-2026-Financial-Results/default.aspx,funding_event,future_trajectory,2026-07-16 05:59:17.656214+00:00,2026-05-06 00:00:00+00:00,0.9,True,False
3f9c6f38-875b-4493-96d4-27159d39eee7,ionq,hermes,website,https://investors.ionq.com/news/news-details/2026/IonQ-Launches-Commercial-InSAR-Capability-Enabling-Automated-Millimeter-Scale-Earth-Monitoring/default.aspx,product_launch,customer_cocreation,2026-07-16 05:59:17.656214+00:00,2026-05-04 00:00:00+00:00,0.9,True,True
6c7599f2-509f-4103-ad20-ad3468484a0b,ionq,hermes,website,https://investors.ionq.com/news/news-details/2026/IonQ-and-Florida-LambdaRail-Launch-First-Statewide-Quantum-Safe-Network-Initiative-in-United-States/default.aspx,consortium_membership,community_ecosystem,2026-07-16 05:59:17.656214+00:00,2026-04-27 00:00:00+00:00,0.9,False,False
c76ce453-7a89-400e-ad26-3a79393f0790,ionq,hermes,website,https://investors.ionq.com/news/news-details/2026/IonQ-Achieves-Key-Photonic-Interconnect-Milestone-Demonstrating-Networked-Quantum-Systems-Using-Entanglement/default.aspx,technological_advances,future_trajectory,2026-07-16 05:59:17.656214+00:00,2026-04-14 00:00:00+00:00,0.9,True,False
de5afbd0-df8c-4c94-b87a-c312ad766eac,ionq,hermes,website,https://investors.ionq.com/news/news-details/2026/IonQ-Selected-for-DARPAs-Heterogeneous-Architectures-for-Quantum-HARQ-Program/default.aspx,consortium_funding,customer_cocreation,2026-07-16 05:59:17.656214+00:00,2026-04-14 00:00:00+00:00,0.9,True,False
2fbe8b00-e546-4d14-8646-3f73b13f6b1f,ionq,hermes,website,https://ionq.com/news,ecosystem_initiative,community_ecosystem,2026-07-16 05:59:17.656214+00:00,2026-03-18 00:00:00+00:00,0.55,False,False
4dd9389d-9294-4fb2-96ff-2e5d88ec31f4,ionq,hermes,website,https://investors.ionq.com/news/news-details/2026/IonQ-and-University-of-Maryland-Expand-QLab-Collaboration-to-Advance-Quantum-Networking-and-Research/default.aspx,research_partnership,community_ecosystem,2026-07-16 05:59:17.656214+00:00,2026-04-13 00:00:00+00:00,0.9,True,False
2cc086b6-9812-4e7f-82c0-cb2960b4da5c,ionq,hermes,news,https://en.wikipedia.org/wiki/SkyWater_Technology,merger_acquisition,future_trajectory,2026-07-16 05:59:17.656214+00:00,2026-01-26 00:00:00+00:00,0.6,False,False
a90f9a15-d4e2-4dea-8bdf-4a685639f850,ionq,hermes,website,https://investors.ionq.com/news/news-details/2026/IonQ-Introduces-Clavis-XG-Multiplex-Making-Quantum-Security-Deployable-at-Scale-in-Metro-Networks/default.aspx,product_launch,customer_cocreation,2026-07-16 05:59:17.656214+00:00,2026-06-17 00:00:00+00:00,0.9,False,False
559843e1-383e-429b-b516-f4f48067c2f4,ionq,hermes,website,https://ionq.com/news,facility_opening,future_trajectory,2026-07-16 05:59:17.656214+00:00,2026-05-12 00:00:00+00:00,0.55,False,False
f1496d4e-311c-4903-b19b-86d8122adf38,ligentec,hermes,website,https://www.ligentec.com/news,award_recognition,legitimacy,2026-07-16 06:02:22.937192+00:00,2026-02-01 00:00:00+00:00,0.65,False,False
edaa386a-3863-4c5e-889a-f86f05d0d3b7,ligentec,hermes,website,https://www.ligentec.com/news,strategic_partnership,community_ecosystem,2026-07-16 06:02:22.937192+00:00,2026-01-01 00:00:00+00:00,0.65,True,False
0a506efe-cf5e-4f7a-b7ed-ae2e501731a5,swissnex,hermes,website,https://swissnex.org/quantum,strategic_positioning,community_ecosystem,2026-07-16 06:10:38.719450+00:00,2026-03-06 00:00:00+00:00,0.75,False,False
373e307a-64e9-42c0-9a2b-5dc466622bd5,geneva-quantum-centre,masfactory,news,https://www.unige.ch/gap/qic/qtech/news/2022/09,educational_outreach,legitimacy,2026-07-17 03:03:53.298391+00:00,,0.8,False,False
a442e6b2-d29b-427c-8b29-e39f70396b40,quantumbasel,masfactory,news,https://ionq.com/news/ionq-and-quantumbasel-partner-to-achieve-future-quantum-advantages-with,industry_partnerships,community_ecosystem,2026-07-17 03:03:53.298391+00:00,,0.85,False,False
75fbc361-90ed-4943-9baf-d1e6d2f8e0a7,basel-quantum-center,masfactory,news,https://bqc.unibas.ch/en/network/qc2-center/,technological_advances,future_trajectory,2026-07-17 03:03:53.298391+00:00,,0.85,False,False
07e52909-9fb2-4e16-842a-da36b424e193,eth-zurich-quantum-center,masfactory,news,https://qc.ethz.ch/,educational_outreach,legitimacy,2026-07-17 03:03:53.298391+00:00,,0.8,False,False
6ec5170d-6025-43c2-ae88-651d889d4526,quantumbasel,masfactory,news,https://www.dwavesys.com/company/newsroom/press-release/vinci-energies-and-quantumbasel-launch-a-pilot-project-with-d-wave-s-quantum-technology/,pilots_pocs,customer_cocreation,2026-07-17 03:03:53.298391+00:00,,0.9,False,False
9745e735-99da-4a02-a77e-63ca2fefef6e,swiss-quantum-initiative,hermes,news,https://swissnex.org/news/swiss-quantum-strategy-released/,strategic_positioning,community_ecosystem,2026-07-17 05:05:13.359555+00:00,2026-03-06 00:00:00+00:00,0.75,False,False
585a7cc9-5289-4d28-a1f3-a62f36cd28ba,swiss-quantum-initiative,hermes,news,https://www.swissinfo.ch/eng/research-frontiers/strategy-urges-switzerland-to-create-international-quantum-technology-hub/91035319,strategic_positioning,future_trajectory,2026-07-17 05:05:13.359555+00:00,2026-03-04 00:00:00+00:00,0.85,False,False
c7816675-375d-478f-a5f1-e4985ab245ab,swiss-quantum-initiative,hermes,website,https://quantum.scnat.ch/en/news_and_events,funding_event,future_trajectory,2026-07-17 05:05:13.359555+00:00,2026-05-26 00:00:00+00:00,0.8,False,False
93c21386-ce7a-4527-a1a4-8a48cd43e723,swiss-quantum-initiative,hermes,website,https://quantum.scnat.ch/en/news_and_events,pilot_announcement,customer_cocreation,2026-07-17 05:05:13.359555+00:00,2026-04-10 00:00:00+00:00,0.7,False,False
f6986c02-c6c2-4648-9b48-1c68f9c848a1,swiss-quantum-initiative,hermes,website,https://quantum.scnat.ch/en/news_and_events,conference_event,community_ecosystem,2026-07-17 05:05:13.359555+00:00,2026-03-08 00:00:00+00:00,0.65,False,False
0629fbb6-dcf0-4eec-b55e-04e67f4509b7,eth-zurich-quantum-center,hermes,arxiv,https://arxiv.org/html/2606.02440v1,publication,legitimacy,2026-07-17 05:08:54.177642+00:00,2026-06-01 00:00:00+00:00,0.8,False,False
21405ed2-06c5-48c4-83b2-e94298a9a3a4,eth-zurich-quantum-center,hermes,arxiv,https://arxiv.org/html/2607.08585v1,publication,legitimacy,2026-07-17 05:08:54.177642+00:00,2026-07-09 00:00:00+00:00,0.8,False,False
f05b885d-afe4-416c-8eb1-2dfcc6b6053c,eth-zurich-quantum-center,hermes,news,https://quantumzeitgeist.com/eth-zurich-quantum-computing-qubit-surgery/,publication,legitimacy,2026-07-17 05:08:54.177642+00:00,2026-01-30 00:00:00+00:00,0.75,False,False
dcab9140-e558-47e2-86dd-4f2a719d255b,eth-zurich-quantum-center,hermes,website,https://www.phys.ethz.ch/news-and-events/d-phys-news/2026/05/best-of-two-worlds-superconducting-qubits-and-mechanical-resonators-for-quantum-computing.html,publication,legitimacy,2026-07-17 05:08:54.177642+00:00,2026-05-28 00:00:00+00:00,0.85,True,False
3a7b1e78-79b3-48f2-a298-526cf0d38e41,eth-zurich-quantum-center,hermes,website,https://ethz.ch/en/news-and-events/eth-news/news/2026/04/a-new-trick-brings-stability-to-quantum-operations.html,publication,legitimacy,2026-07-17 05:08:54.177642+00:00,2026-04-08 00:00:00+00:00,0.85,False,False
fe639c6d-d85d-4fad-a180-44a6fa49e531,eth-zurich-quantum-center,hermes,news,https://newsroom.ibm.com/2026-03-31-IBM-and-ETH-Zurich-join-forces-to-shape-the-future-of-algorithms-for-the-AI-and-quantum-era,strategic_partnership,customer_cocreation,2026-07-17 05:08:54.177642+00:00,2026-03-31 00:00:00+00:00,0.9,True,False
e14b0fa0-6f6d-4a30-a326-05ab6d8c2da3,eth-zurich-quantum-center,hermes,website,https://ethz.ch/en/news-and-events/eth-news/news/2026/06/twelve-top-research-projects-win-millions-in-european-funding.html,funding_event,legitimacy,2026-07-17 05:08:54.177642+00:00,2026-06-23 00:00:00+00:00,0.85,False,False
d3c43202-518b-4564-904f-c0719bedc196,eth-zurich-quantum-center,hermes,website,https://www.phys.ethz.ch/news-and-events/d-phys-news/2026/06/securing-research-grants-to-break-new-ground.html,funding_event,legitimacy,2026-07-17 05:08:54.177642+00:00,2026-06-22 00:00:00+00:00,0.8,False,False
bc236809-f13c-4b1f-ad96-1331147ad054,eth-zurich-quantum-center,hermes,website,https://qc.ethz.ch/news-events/conferences---symposia/quantum-center-retreat/qc-retreat2026.html,community_event,community_ecosystem,2026-07-17 05:08:54.177642+00:00,2026-06-30 00:00:00+00:00,0.9,False,False
ec39bc04-3994-4bf9-9e45-6cb23bfcc3e5,eth-zurich-quantum-center,hermes,website,https://qc.ethz.ch/news-events/conferences---symposia/quantum-industry-day.html,consortium_membership,community_ecosystem,2026-07-17 05:08:54.177642+00:00,2026-10-13 00:00:00+00:00,0.9,False,False
cca363d9-08c5-4e7a-a688-d4f19da2f77f,basel-quantum-center,hermes,website,https://www.unibas.ch/en/News-Events/News/Uni-Research/University-of-Basel-takes-co-lead-role-in-NCCR-Precision.html,leadership_appointment,legitimacy,2026-07-17 05:13:12.092890+00:00,2026-01-30 00:00:00+00:00,0.8,False,False
834bd566-2fa9-4b17-9313-0fa11f7f53dd,basel-quantum-center,hermes,website,https://bqc.unibas.ch/en/research/highlights/,conference_presence,community_ecosystem,2026-07-17 05:13:12.092890+00:00,2026-02-02 00:00:00+00:00,0.7,False,False
6c97d755-860e-44cb-8d9c-07985ba5ba94,basel-quantum-center,hermes,news,https://ggba.swiss/en/switzerlands-guardian-of-measurement-steps-into-the-quantum-era/,consortium_membership,community_ecosystem,2026-07-17 05:13:12.092890+00:00,2026-01-15 00:00:00+00:00,0.55,False,False
c444ac10-c3c8-47b8-bf00-e16975c16f39,basel-quantum-center,hermes,website,https://bqc.unibas.ch/en/news-events/,conference_presence,community_ecosystem,2026-07-17 05:13:12.092890+00:00,2026-10-13 00:00:00+00:00,0.65,False,False
c6d3c005-8818-4614-bbf2-dd64f519fdee,basel-quantum-center,hermes,arxiv,https://arxiv.org/abs/2606.28762,publication,legitimacy,2026-07-17 05:13:12.092890+00:00,2026-06-27 00:00:00+00:00,0.8,True,False
46024fd7-9743-4753-9bc9-6a86acdf1ba0,basel-quantum-center,hermes,arxiv,https://arxiv.org/abs/2607.06219,publication,legitimacy,2026-07-17 05:13:12.092890+00:00,2026-07-07 00:00:00+00:00,0.8,True,False
3fd10ff8-80eb-46b7-a0ab-eb9a21127a0b,basel-quantum-center,hermes,website,https://bqc.unibas.ch/en/research/highlights/,ecosystem_engagement,community_ecosystem,2026-07-17 05:13:12.092890+00:00,2026-03-16 00:00:00+00:00,0.7,False,False
9c61d3f0-1c39-4550-8531-992f5d303d57,basel-quantum-center,hermes,website,https://bqc.unibas.ch/en/research/highlights/,publication,legitimacy,2026-07-17 05:13:12.092890+00:00,2026-07-15 00:00:00+00:00,0.75,False,False
328f5a96-875b-4b81-b0fb-ddee12f85a9c,basel-quantum-center,hermes,website,https://bqc.unibas.ch/en/research/highlights/,award,legitimacy,2026-07-17 05:13:12.092890+00:00,2026-06-09 00:00:00+00:00,0.75,True,False
0b860a9a-3276-4fef-9471-8bcbd5cf759f,basel-quantum-center,hermes,website,https://bqc.unibas.ch/en/outreach/tunbasel-2/,ecosystem_engagement,community_ecosystem,2026-07-17 05:13:12.092890+00:00,2026-04-24 00:00:00+00:00,0.75,False,False
132f10da-8bb9-496b-b2f2-47f6722de024,swiss-nanoscience-institute,hermes,arxiv,https://arxiv.org/html/2606.28762v1,publication,legitimacy,2026-07-17 05:15:23.154566+00:00,2026-06-27 00:00:00+00:00,0.8,True,False
